Genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"Gene1872",1943.41193224436,-2.61141250275822,0.669922452330009,-3.8980817759961,9.70E-05,0.003592773544753
"Gene1884",34.294860472073,1.86875220716803,0.546491614298383,3.41954415817934,0.000627261508273,0.010919961529001
"Gene1888",13.301576692569,-2.26649440833645,0.637937531953536,-3.5528469400379,0.00038108612858,0.007956085496679
"Gene1890",43.9803440288793,-2.91282743548837,0.690224394221571,-4.22011661696401,2.44E-05,0.001727941418695
"Gene1923",6.15660260499253,-2.21741445484737,0.829946079300093,-2.67175725044373,0.0075455211462,0.049536800874272
"Gene1935",112.011138151485,-3.21166356016756,0.959703328386288,-3.34651705914981,0.000818336440995,0.012813549617767
"Gene1948",57.371413529596,-1.48749934428326,0.421910182128365,-3.5256303528382,0.000422476204837,0.0083711739642
"Gene1949",31.6638718157041,-1.75611641573115,0.579380990902384,-3.03102180310749,0.002437276475629,0.025300973081965
"Gene1950",3.14127553004693,-4.18837038775683,1.19086561769464,-3.51708062229975,0.000436321232835,0.008583084468287
"Gene1958",68.5556372714008,-1.54625649673517,0.572118903694332,-2.70268380707324,0.006878214289436,0.047205841384783
"Gene1966",34.8459759967211,-2.22367503717455,0.672606147931218,-3.30605815009878,0.000946184491842,0.014027053739813
"Gene1974",16.0283787540307,1.87358565729244,0.573324250904973,3.26793372918561,0.001083357294786,0.015333023115034
"Gene1976",101.142939018415,-1.62430345622934,0.573867283169361,-2.83045140203605,0.004648237213243,0.037412473522839
"Gene1979",16.2775671364517,1.92875054153721,0.644755778807068,2.99144358985941,0.002776618323245,0.027458789915359
"Gene2016",8.30492256718983,2.20106542814738,0.751268518767553,2.92979856491019,0.003391817979421,0.031114505336469
"Gene2018",70.2825127188722,-1.21128959235023,0.414005152690254,-2.9257838567446,0.003435895635233,0.031308018923716
"Gene2027",9.81742963829941,2.19266772949771,0.789356510457685,2.77779140407211,0.005472974068217,0.041419771802378
"Gene2028",54.6540387300776,1.69841526256785,0.505473153830624,3.3600503799198,0.000779282605136,0.012563050045523
"Gene2033",26.4502446351591,-2.04460981338937,0.519157030288668,-3.93832635234181,8.21E-05,0.003168689901707
"Gene2038",65.1916154457033,-3.23543526039552,1.17069900813021,-2.76367814265345,0.00571538846108,0.042661851677296
"Gene2041",14.0959795937689,2.31809065561058,0.687477402559072,3.37187905665219,0.000746572249339,0.012253229477854
"Gene2058",25.2752677725459,-2.11295209381641,0.446622491099978,-4.7309576564594,2.23E-06,0.000450981710011
"Gene2070",21.9378694638356,-2.24129511656668,0.653574683501792,-3.42928692488214,0.000605169397134,0.010718466034264
"Gene2076",9.04942159118874,-1.77578784733355,0.634083111432967,-2.80056007692815,0.00510140108638,0.039890131934906
"Gene2080",2.3753093845886,3.29083154997237,1.10653455410417,2.9739979992189,0.002939469917858,0.028446506902124
"Gene2082",4.66665315229344,3.06856887764715,0.970787476979807,3.16090694452889,0.001572787359469,0.019521909616741
"Gene2083",9.96541282300787,1.99153592705966,0.679250740412168,2.93195989135205,0.003368302450563,0.031105713213612
"Gene2091",71.7790141601094,1.95843562617968,0.584257195581574,3.35200942494211,0.000802272874983,0.012775701055758
"Gene2095",65.6185914981734,-2.03541225617895,0.702401525341149,-2.89779019940249,0.003758018874807,0.032869092855253
"Gene2096",163.433375045712,1.70099159635051,0.507832388612843,3.34951380512931,0.000809535214326,0.012775701055758
"Gene2101",10.262598290549,1.79869993031397,0.643426528844843,2.79550166130578,0.005181923546316,0.040067926762736
"Gene2102",73.1335167476591,1.64989555397473,0.546507736210417,3.01897932024787,0.002536278432196,0.026075813541576
"Gene2103",25.6335073254592,-2.87728662671918,0.644691380235273,-4.46304497769018,8.08E-06,0.000978435557176
"Gene2106",20.7085003480702,1.85844670339975,0.590042024925091,3.1496853188308,0.001634464098529,0.019924373317416
"Gene2109",102.454603553461,-1.72672183370391,0.569056292641264,-3.03436031906327,0.002410463482701,0.02511398760466
"Gene2120",61.310200761519,1.95995944401862,0.551397692850026,3.55452964245845,0.000378655825079,0.007935752272513
"Gene2121",7.48097935515573,3.35405110233437,0.778891602444374,4.30618470119391,1.66E-05,0.001371285343204
"Gene2126",27.3528853653434,-1.93621933462779,0.599435668852714,-3.23007027315143,0.001237597948871,0.016651040057774
"Gene2130",214.501967666038,1.4375478630567,0.497941544792931,2.88698116895328,0.0038895750895,0.033802702811301
"Gene2147",7.66887030421846,-1.88318386096703,0.684188351337441,-2.75243484821952,0.005915391549774,0.043676109152735
"Gene2151",6.83971656527617,2.87381368118398,0.84325185817426,3.40801345805051,0.000654376672199,0.011283855970928
"Gene2155",22.729488655244,-2.60323118802491,0.699868806912973,-3.71959881953792,0.000199539467371,0.005349804671549
"Gene2156",18.4455795826782,-2.03632203969719,0.556127160814751,-3.66161227715238,0.000250632975884,0.006176530702769
"Gene2160",8.46967890639358,2.22104280172446,0.648613851312107,3.42429135182887,0.000616404974885,0.010799970122665
"Gene2171",54.9143098093124,-1.95470691452957,0.505515129637414,-3.86676243682677,0.000110289769113,0.003868657655694
"Gene2175",6.54101654046519,1.76705469229331,0.660115751845643,2.67688611785544,0.007430988798995,0.049253250838209
"Gene2180",26.5261783158342,1.67247694615859,0.626320991979209,2.67031916154283,0.007577917859815,0.049689620238425
"Gene2181",43.2634488863995,-2.11200443156443,0.737686205104499,-2.86301196491163,0.004196347167149,0.035185347737994
"Gene2186",34.4693717933702,-1.69022861246792,0.546919140120814,-3.09045430755001,0.001998505515404,0.022593063388869
"Gene2207",6.20177618845303,2.79792312636437,0.815981024950762,3.4289070956438,0.000606016932542,0.010718466034264
"Gene2213",455.110822565303,2.82574063728261,0.610591292781855,4.62787575041977,3.69E-06,0.000592074780054
"Gene2214",51.171259752316,1.58244909934869,0.561316023481723,2.81917677947816,0.004814699366962,0.038355697149967
"Gene2221",21.0362833898853,2.50740262170284,0.635507994656864,3.94550917185028,7.96E-05,0.003156779873728
"Gene2241",22.2649969395205,-1.70935412700991,0.610612038197757,-2.79941111553439,0.005119590923379,0.039966548626782
"Gene2243",4.23145558114157,2.72425729599235,0.771355553222478,3.53177893723753,0.000412774267359,0.008302272860396
"Gene2255",30.7484096748917,2.09662460753737,0.513950254916603,4.07943101006455,4.51E-05,0.00238835834105
"Gene2262",60.7994969756318,2.3038952864344,0.681991673832785,3.37818682372841,0.000729654907805,0.012082714224083
"Gene2266",57.1050172773067,-1.37082023800975,0.460485432626012,-2.9769025052375,0.002911765887146,0.028282018394044
"Gene2267",225.185116290855,-2.13456558288022,0.567808837297087,-3.7593032067646,0.000170387241116,0.004938511047038
"Gene2268",26.5683207801767,-2.65992090776857,0.592639651299695,-4.48826011208532,7.18E-06,0.000909947791067
"Gene2274",1.0550679551118,3.8212016783677,1.41730662612951,2.69610090570376,0.007015641076355,0.047606759931583
"Gene2287",39.151504154817,2.40867143129605,0.593144858481962,4.06084853784381,4.89E-05,0.002418834405732
"Gene2288",39.3098062308606,-1.98157120634335,0.536869703072751,-3.69097230669175,0.00022339846163,0.005779437827174
"Gene2293",58.1654573250067,1.823458398779,0.590147644941527,3.08983423793832,0.00200268231255,0.022593407704105
"Gene2295",29.1649984735298,1.7444470492922,0.531681837231692,3.28099800883741,0.001034404744791,0.014911300143822
"Gene2299",12.5819206413526,2.14633370423248,0.708134329025436,3.03096971331182,0.002437696984407,0.025300973081965
"Gene2304",55.693392366805,-1.82522767550246,0.55819963753037,-3.26984747531864,0.001076054879409,0.015270859690787
"Gene2310",3.88771169891602,2.49312329985768,0.773496905528853,3.22318458165401,0.001267738328934,0.016972742394014
"Gene2311",3.61521650570029,3.13377519182663,1.02269900085591,3.06422044922694,0.002182380298107,0.023409035914144
"Gene2315",25.1849043708554,1.46691258391888,0.538984485272541,2.72162302255719,0.006496220058405,0.045693227602648
"Gene2323",11.2562728882946,1.44356341395294,0.532609021882415,2.7103623007566,0.006720974912605,0.046593628878859
"Gene2325",49.645606479448,-1.54830553357716,0.526267974019497,-2.94204779696475,0.003260495976389,0.030508535331277
"Gene2330",29.9878913520532,2.40887563993094,0.610439488189315,3.94613337855345,7.94E-05,0.003156779873728
"Gene2348",31.272545059952,1.94806628821379,0.703843536288477,2.76775474629827,0.005644391362818,0.042305761397518
"Gene2350",77.5856394969902,1.94640861933688,0.541459069566802,3.59474746797412,0.000324706378735,0.007281173077073
"Gene2359",4.75203898696338,4.05545929092021,0.92693477033133,4.37512910371309,1.21E-05,0.001247724655271
"Gene2360",14.9675245675475,1.81725443079402,0.590550544215956,3.0772208214738,0.002089404551847,0.022815962731488
"Gene2361",8.97422242076711,-2.33203238100645,0.708353958471991,-3.29218514715008,0.000994121416583,0.014471485489706
"Gene2368",20.9290513323668,1.97524131121774,0.617597726791893,3.19826519031752,0.001382570753019,0.018066254276261
"Gene2369",98.5546736025598,2.36523714522422,0.575261350596683,4.11158709475425,3.93E-05,0.002205931414963
"Gene2375",58.861688067613,1.77916366131148,0.540353362345851,3.29259293138761,0.000992680853413,0.014471485489706
"Gene2379",65.9287555408667,-2.22998106303498,0.525968306532604,-4.23976318599104,2.24E-05,0.0016476282276
"Gene2390",34.172203592804,2.06246310467318,0.554008063339439,3.72280340513657,0.000197022931383,0.005341183846304
"Gene2396",224.425658649217,-2.47403784194664,0.572356522260239,-4.32254677936865,1.54E-05,0.001334039459904
"Gene2402",12.7962914335035,2.02772144509969,0.660354705125991,3.07065495158821,0.002135898262122,0.023046553723368
"Gene2428",142.919790592437,-1.81404591385924,0.580843266783588,-3.12312463206209,0.001789419564717,0.021196841756828
"Gene2445",23.4656509301297,2.20110850483976,0.749137931014454,2.93818856810401,0.003301361574741,0.03069100829019
"Gene2452",2.91693937168134,-4.07165104419742,1.24522209167587,-3.26981915227479,0.001076162620896,0.015270859690787
"Gene2457",15.8261896804649,1.75137719454917,0.634758278855757,2.75912461938469,0.005795642904867,0.043027291820692
"Gene2477",6.68622074623344,2.91946675964874,0.70935688605199,4.11565294854241,3.86E-05,0.002205931414963
"Gene2480",140.698906365222,1.94016000673784,0.513094646766574,3.78129068187393,0.00015601737244,0.004696898687447
"Gene2482",16.2087288730863,-2.33207337325856,0.738406635851638,-3.15825083366006,0.001587189259756,0.019655896082754
"Gene2484",25.5620038528479,-1.73765842716615,0.581288277466113,-2.98932301669794,0.002795963742792,0.027600011656658
"Gene2494",10.0999962647545,3.04976199401804,0.653190599420253,4.6690230948285,3.03E-06,0.00053195486411
"Gene2499",33.1997015032223,1.46951199632873,0.502906734392506,2.92203682279947,0.00347750424387,0.031581534374748
"Gene2501",13.1383773924982,1.98900231661612,0.630877093334515,3.15275722899242,0.001617362546016,0.019784514520056
"Gene2502",28.8301404809476,2.88497196446647,1.07704970279478,2.67858758697989,0.007393339308784,0.049253250838209
"Gene2517",17.2226433636756,-1.82518097661914,0.654276422786479,-2.78961752716983,0.005277033990753,0.04060199432879
"Gene2522",89.0008181401006,-1.47713458062652,0.544949771795533,-2.71058849287993,0.006716392365573,0.046593628878859
"Gene2524",52.4770415950665,1.46213578817066,0.503010913941237,2.90676752262571,0.003651844868656,0.0324086363018
"Gene2526",12.0422595717271,-1.99267881450461,0.707726849513533,-2.81560437600228,0.004868557929249,0.038559261855348
"Gene2527",11.1646646584157,-1.74319668892404,0.609206965883822,-2.86141949541739,0.004217485987893,0.035247056975503
"Gene2539",43.579764795163,1.42040545931081,0.473968724117837,2.99683372980887,0.002727994589499,0.027274940400332
"Gene2543",5.07975913353138,3.6367382588946,0.920196300470812,3.95213310141965,7.75E-05,0.00312641964247
"Gene2566",9.66322866672855,2.36904855156959,0.767469575724916,3.08683057479106,0.002023028655794,0.022630063142784
"Gene2569",21.1259874152889,1.46882068014835,0.516303125620878,2.84488047284631,0.004442809113112,0.03629515270967
"Gene2571",20.9782194765309,-1.45042686498412,0.463802821441692,-3.12724890391049,0.001764504728579,0.020947246766943
"Gene2587",65.6506407412534,2.21754614478802,0.665504472973878,3.33212808454716,0.00086184580312,0.01323238543354
"Gene2588",217.369339553268,-2.51900668557228,0.587622884155099,-4.28677431307697,1.81E-05,0.001431732920413
"Gene2592",23.0108707868572,2.09237653657686,0.607626163062589,3.44352607535982,0.000574181222524,0.010359978415665
"Gene2595",123.029383403442,1.50495269221687,0.520979895453334,2.88869629202741,0.003868425015577,0.033672600495015
"Gene2597",21.5250250275489,3.30607678198825,0.752028779372504,4.39621045453453,1.10E-05,0.001195677304205
"Gene2606",41.6280476642329,2.01336135408778,0.547802775417778,3.67533982016119,0.00023753303479,0.005964596804464
"Gene2610",33.8959923779081,1.40797536790156,0.52593474183527,2.67709138778012,0.007426437557346,0.049253250838209
"Gene2619",11.3399373251123,1.82709283074972,0.5949118139524,3.07119944149555,0.0021320068923,0.023046553723368
"Gene2627",15.7529778652322,3.58207049512045,0.691975666574611,5.17658447854426,2.26E-07,0.00013682121213
"Gene2632",23.2353138743228,2.033471306982,0.611004973794371,3.32807652015341,0.000874478434165,0.013347431338275
"Gene2645",123.055552354566,1.8113617389319,0.60801144111111,2.97915732575973,0.002890423291247,0.028173929296276
"Gene2659",243.24757732178,2.09175899122448,0.552792467120157,3.78398606283794,0.000154336469723,0.004672107908451
"Gene2676",78.5940143785451,-3.11872094650373,0.637279288807996,-4.89380559085352,9.89E-07,0.000283884399418
"Gene2682",38.1612977466886,1.74321817012381,0.571928288406485,3.0479663367951,0.002303957353727,0.024377210913512
"Gene2692",4.2838717773997,3.62189150183117,0.897182044951408,4.03696387172721,5.41E-05,0.002570005828894
"Gene2694",132.787260118918,-2.4461896554842,0.645026563502722,-3.79238591694662,0.000149206801592,0.004593377750715
"Gene2710",43.2584446164927,1.90465458051994,0.51956777386272,3.66584433510917,0.000246523855299,0.006133828710162
"Gene2724",23.0332788489485,1.53027792119818,0.557729315626501,2.74376454370022,0.006073908636933,0.044274611817281
"Gene2728",4.73209850619628,1.96537416141429,0.675433355142933,2.90979731227278,0.003616632173943,0.0322756277074
"Gene2729",18.260437838816,1.9929175867367,0.58658595359266,3.39748603683857,0.000680080585551,0.011580497220829
"Gene2730",8.56523454055516,-3.39998575418369,0.9219684777869,-3.68774620401887,0.000226249143857,0.005787941713042
"Gene2731",243.17574055729,-1.30991575965929,0.414340437767835,-3.16144802741476,0.001569868305199,0.019521909616741
"Gene2738",180.808023430885,-1.42915702627295,0.506395747736129,-2.8222137185434,0.004769338223059,0.038112225601645
"Gene2758",16.9091339853869,1.97815768825647,0.663655987763198,2.98069741662951,0.002875928018812,0.028173929296276
"Gene2768",11.1269200903635,1.95677179421158,0.549650154183078,3.56003137508411,0.000370810487776,0.007869761964263
"Gene2775",5.9404892109545,2.45119812405338,0.817016134274262,3.00018325370126,0.002698172204428,0.027076133226383
"Gene2779",2.67077634918472,3.10281512049832,1.04694725846221,2.96367853816803,0.003039856625029,0.028958354457666
"Gene2782",19.7404495867647,-1.62262701250591,0.526534723446044,-3.08170941108348,0.002058156504767,0.022727925920204
"Gene2783",20.7882388949643,1.65505879731365,0.594482471832005,2.7840329626764,0.005368757773343,0.041046395936748
"Gene2785",78.2406763476684,1.95606479517731,0.570425176306703,3.42913475145351,0.000605508818159,0.010718466034264
"Gene2790",96.0531525402078,-1.79449252607659,0.518811119988461,-3.4588551727968,0.000542476514055,0.010020184830794
"Gene2810",23.9780386690766,2.40125550748865,0.579699488420591,4.14224189507386,3.44E-05,0.002151682016228
"Gene2812",2.71769513405277,3.4019257539019,1.22268232990823,2.78234637950254,0.005396740769484,0.041071006219161
"Gene2832",13.1562430611614,1.725790819705,0.637799998881658,2.70584951823623,0.006812991091806,0.046873722802084
"Gene2841",430.938872473541,-1.49612715831052,0.452477106310433,-3.30652565056864,0.00094460701596,0.014027053739813
"Gene2842",29.5618284180712,3.11776523959465,0.705298400178766,4.42049101317175,9.85E-06,0.001117917763238
"Gene2857",15.7397001056314,1.62835114123183,0.573073791319115,2.84143362669517,0.004491119958707,0.036518075471889
"Gene2860",36.8914550675729,1.54893019698749,0.524232490413495,2.95466272181214,0.003130110379412,0.029716576933666
"Gene2868",32.1314874593333,-2.31575227821855,0.62312279157185,-3.71636587449638,0.000202108852559,0.005365258293943
"Gene2873",32.2052616226545,-1.42450367686049,0.529214483678141,-2.69173221972294,0.007108199305597,0.04799575962354
"Gene2888",65.2145643839438,-2.35240918738283,0.570671946604792,-4.12217422177219,3.75E-05,0.002175618587854
"Gene2889",1.89678037509073,3.23999501100965,1.16159892693647,2.78925448007654,0.005282953565629,0.04060199432879
"Gene2890",2148.00274362743,-2.75837544406554,0.575194650687756,-4.79555128123562,1.62E-06,0.000368325291806
"Gene2895",57.8394025965637,-1.40847820656679,0.506205975247013,-2.78242113969417,0.005395497599568,0.041071006219161
"Gene2902",56.0183432074483,1.47142461331235,0.508538242714,2.89343945001964,0.003810477525124,0.033274506465384
"Gene2903",11.1960767800987,1.70243041253519,0.594642345583731,2.86294850203444,0.00419718774632,0.035185347737994
"Gene2904",122.272993728943,2.01292870830777,0.483978078653339,4.15913198777248,3.19E-05,0.002096111518372
"Gene2909",77.24274284687,1.71007268092115,0.552440600039582,3.09548697325762,0.001964900037687,0.02230570896949
"Gene2914",28.0605368581715,1.51200872643353,0.524008152190214,2.88546794570606,0.003908322591271,0.03380388857117
"Gene2918",99.2414834951965,1.47350931339622,0.543896676227676,2.7091713882425,0.00674514862933,0.046642531575153
"Gene2933",20.2814566829392,-1.9313776278613,0.692113106823881,-2.79055201934324,0.005261824408738,0.040554004530712
"Gene2945",18.0495999325508,2.6287684568277,0.667742514133875,3.93679959143751,8.26E-05,0.003168689901707
"Gene2962",124.748309328679,-1.56201101241582,0.463430051080109,-3.37054321094471,0.000750201394119,0.012275818007669
"Gene2974",30.1555723207728,-1.75453458565699,0.610140025055547,-2.87562610811717,0.004032270356858,0.034384727972648
"Gene2984",3.82757817727872,3.10158721741301,0.860965694387361,3.60245156994322,0.000315230143217,0.007162257827418
"Gene2991",10.9298241071454,-1.69551318854587,0.633079112764203,-2.67820111951376,0.007401875869659,0.049253250838209
"Gene2994",9.73098044139751,2.44799231674208,0.852341676311724,2.872078633225,0.004077814865552,0.034556785695791
"Gene2996",16.4783907079446,1.4365200469118,0.495664549346808,2.89816983846204,0.003753472702832,0.032869092855253
"Gene3001",89.5492840264866,-2.13772307587007,0.492012620795144,-4.34485414706494,1.39E-05,0.001309340510266
"Gene3005",48.021049350209,1.44418607718114,0.522935824090083,2.76168893132163,0.005750323597662,0.04286390326082
"Gene3007",49.2349744104006,1.80872040454194,0.471450168258137,3.83650389016638,0.000124798220122,0.004146496960023
"Gene3010",4.40132346140328,2.93700588841056,0.841411487554808,3.49057022854023,0.00048199091567,0.009230881380403
"Gene3013",45.3494702821294,-1.92622328254552,0.706279151166687,-2.72728322698417,0.006385820062711,0.045395465173421
"Gene3026",43.8725711369043,-1.49958393982477,0.45363286100019,-3.30572158401051,0.000947321669343,0.014027053739813
"Gene3027",10.5231841158405,1.78079630781409,0.570362612852041,3.12221780966568,0.001794940889271,0.021216123439561
"Gene3034",4.27851278831224,2.8067884120401,0.879633902969993,3.19085974581388,0.001418501225555,0.018316144971677
"Gene3041",40.8702343163495,-1.43117933314695,0.501466031070137,-2.85399058854055,0.004317381032139,0.035752901586813
"Gene3045",620.140806877087,-2.16351462229427,0.559664833675999,-3.86573265303063,0.000110756211101,0.003868657655694
"Gene3054",16.8607117537384,2.36320902938262,0.630330299690775,3.74915981437344,0.000177427996342,0.005054691179898
"Gene3057",30.8539332437927,1.52442728457717,0.556823784232829,2.73771941454956,0.006186683491299,0.044769240828802
"Gene3070",60.3820238411526,1.97720414484968,0.564747116158978,3.50104336662622,0.000463440423409,0.009051207409161
"Gene3077",10.1437894012667,1.98681722332753,0.720053933640471,2.75926167541716,0.00579321257966,0.043027291820692
"Gene3078",37.7549243121088,2.23199982971233,0.617406490306568,3.61512207071884,0.000300206131354,0.006960949828715
"Gene3080",552.397994905082,1.48276529129397,0.465229167169586,3.18717181967542,0.00143671398778,0.018463807828809
"Gene3090",143.923610875417,2.57988291315475,0.6143849608991,4.19913096404462,2.68E-05,0.001871810615341
"Gene3095",5.62144557222533,-2.53210488186179,0.925360931178528,-2.73634297337033,0.006212623742765,0.044897329939424
"Gene3100",3.33669389767327,4.12171418290063,1.05826206021423,3.89479537995176,9.83E-05,0.003592773544753
"Gene3105",297.404075554391,2.08510230528553,0.541536688379859,3.85034356863913,0.000117952247311,0.00401701122249
"Gene3111",39.2580818815475,-1.9349464995517,0.601477497529542,-3.21698901039379,0.001295435607116,0.01721665517847
"Gene3113",48.0979080294481,-2.25109218316885,0.630043291389417,-3.57291667720893,0.00035302711685,0.0076033389712
"Gene3114",55.7927839222047,1.61591324526306,0.549299430274432,2.94177120201225,0.003263409453033,0.030508535331277
"Gene3125",3.06399109248444,2.93538771471812,0.945425268760094,3.10483314939087,0.00190386388511,0.022024723720876
"Gene3143",13.1099250703812,-1.96957950979232,0.721256610953567,-2.73076111869305,0.006318825434158,0.045210948210756
"Gene3155",6.23892828522124,2.33249292219098,0.804596156850844,2.898961053108,0.003744013980538,0.032869092855253
"Gene3160",4.89325884795043,2.77152165899392,0.971439020562135,2.8530063136543,0.004330776111725,0.035785526052793
"Gene3161",12.403259509382,2.26566458636133,0.685629836813699,3.3045011531156,0.000951455845003,0.014050089158324
"Gene3165",18.1293850492126,2.21984723968809,0.618288104282426,3.59031206376581,0.000330282299028,0.007345747948593
"Gene3166",81.2490432486391,1.90057874919606,0.635151509593115,2.99232343856601,0.002768627647014,0.027429549179233
"Gene3173",36.6490488440142,-1.88718800740641,0.584223344061344,-3.23025094185257,0.001236816101036,0.016651040057774
"Gene3199",68.8816801913142,-1.5802259067992,0.575166663818278,-2.7474226275716,0.006006567925328,0.044050859522356
"Gene3201",141.844728393089,-1.63992791364976,0.435807689684596,-3.76296231678844,0.000167912510893,0.00490543264977
"Gene3204",23.8549049783477,3.23411294398887,0.73840413470961,4.37986841075956,1.19E-05,0.001244373426584
"Gene3214",33.0508310402461,-2.12285251651685,0.60108592633879,-3.53169559208802,0.000412904376063,0.008302272860396
"Gene3216",30.7052521091595,-1.44674192037986,0.501986661610559,-2.88203259373103,0.003951188596912,0.034119066566186
"Gene3233",16.4984506408691,-2.21547114440513,0.720945014634816,-3.07300986820381,0.002119114799768,0.023046553723368
"Gene3242",4.86712876326316,2.75698927037124,0.779571068280986,3.53654641962356,0.000405395251678,0.008242532561163
"Gene3244",29.3321743794474,-2.54999766711952,0.608757233583067,-4.18885809719347,2.80E-05,0.001933785505317
"Gene3252",14.7879944127098,1.44981104155805,0.541131397893933,2.67922180675649,0.007379349360268,0.049253250838209
"Gene3270",29.8489471294407,2.41352419065941,0.612130564595816,3.94282581241968,8.05E-05,0.003156779873728
"Gene3280",21.2121205096029,-1.9729592964222,0.683676216364571,-2.88580946535387,0.003904084307041,0.03380388857117
"Gene3281",64.1345826477466,1.31027751746472,0.485767932220628,2.69733226620158,0.006989748823562,0.047493566148528
"Gene3284",3.40054922500234,3.09019543857406,0.832260052029245,3.71301665992431,0.000204803399732,0.005365258293943
"Gene3285",12.0682375493882,2.98833767345816,0.732359937110194,4.080422101255,4.50E-05,0.00238835834105
"Gene3290",10.6682831058876,-2.05051492376531,0.726338230731281,-2.82308549517054,0.004756388599797,0.038112225601645
"Gene3295",5.00142122976766,3.16729990487523,0.838987921844354,3.77514362532481,0.000159915497775,0.004761636870906
"Gene3301",9.11691157421818,1.76519966128444,0.607409799228895,2.90610995002938,0.003659528335737,0.032424016099886
"Gene3309",1.29901036880092,4.12528076776057,1.54367495735376,2.67237655706504,0.007531607939994,0.049505104541649
"Gene3319",30.7942385213183,-1.44686461041748,0.539163489633828,-2.6835359556711,0.007284814142444,0.048990101664582
"Gene3327",41.1663115055215,-2.31695601124503,0.628494410761647,-3.68651808444439,0.000227343293185,0.005788755161517
"Gene3333",148.704313340247,-1.89499881542336,0.568230554061027,-3.33491186258852,0.000853264390875,0.01323238543354
"Gene3346",20.1431546806489,-1.38132008497886,0.516245040956612,-2.67570625457098,0.007457197257877,0.049253250838209
"Gene3353",32.4655755296727,-2.80634304072995,0.565094638751875,-4.96614699252558,6.83E-07,0.000232591235115
"Gene3365",4.00466704879177,3.2886144091651,0.991945068127812,3.3153190784768,0.00091538573673,0.013740872946117
"Gene3372",61.2547969528236,-3.84688355251272,0.638325131355122,-6.02652686468107,1.68E-09,4.56E-06
"Gene3373",4.23995290780835,2.81077831050117,0.754187062477013,3.72689807389375,0.000193850804738,0.005281465175081
"Gene3378",13.6123427728372,-2.16277648701986,0.697772074479535,-3.09954577737016,0.001938176243015,0.022212991677506
"Gene3383",2.00005205047211,3.32821465099627,1.2326393808397,2.70007165334035,0.006932454360954,0.047396416327273
"Gene3391",15.7186234490696,-2.151130205034,0.637500964349165,-3.37431678590498,0.000739991565449,0.0121819155291
"Gene3410",20.9156817761692,2.71442592323426,0.709144230475083,3.82774872386082,0.000129320677795,0.004219571097643
"Gene3416",8.22767653833693,2.31403734496011,0.640076760215956,3.61524974626383,0.000300058211352,0.006960949828715
"Gene3419",14.1867571195926,2.02451023903919,0.650340363742202,3.11300105592356,0.001851953551525,0.021639417685266
"Gene3426",21.0426826386617,-1.55737209864323,0.55713764594052,-2.79530939973404,0.005185006596466,0.040067926762736
"Gene3432",23.7968828213674,1.47559852232004,0.507527312766032,2.90742682256448,0.003644155948359,0.032393157850911
"Gene3433",19.9056347478341,-1.82424412715892,0.652561580983725,-2.79551260803448,0.005181748057639,0.040067926762736
"Gene3439",2.4219617137026,4.32456716877342,1.13346257892099,3.81535945623385,0.000135984836259,0.004410603409384
"Gene3442",71.2934295930703,1.51353731030855,0.558293582302405,2.71100610554526,0.00670793910647,0.046593628878859
"Gene3444",20.1668201949105,1.94447272904132,0.518462067411562,3.75046286172711,0.000176508447433,0.005054691179898
"Gene3460",26.836213938385,2.01132003993412,0.537748921211998,3.74025862367318,0.000183831007703,0.005158139733376
"Gene3464",1.52099542833876,4.35180404864907,1.45737054253578,2.98606560351979,0.002825920117955,0.027744934635561
"Gene3470",210.912681014609,-2.1309582620034,0.547059795728596,-3.89529312634884,9.81E-05,0.003592773544753
"Gene3485",8.75801742641998,1.59685707833616,0.533553227744806,2.99287305426989,0.002763646770267,0.027429549179233
"Gene3493",14.2656244516516,1.64018659355706,0.598314625483257,2.74134464326739,0.00611882890351,0.044455331593631
"Gene3496",220.779175721383,-1.96583998095062,0.682382740409639,-2.8808465755897,0.003966086476764,0.034119066566186
"Gene3501",5.67043905598463,-2.47030865646276,0.775472622667655,-3.18555237703274,0.001444779484167,0.018523772727589
"Gene3514",9.20948707233769,2.16078773947563,0.630010636264358,3.42976390412708,0.000604106647607,0.010718466034264
"Gene3515",29.7399000963863,2.11164690300422,0.582326177572135,3.62622699156031,0.000287592571108,0.006783947705492
"Gene3522",37.925174054345,1.72937943039136,0.548591914036022,3.15239686576533,0.001619360153413,0.019784514520056
"Gene3527",21.9850331872175,2.06327303183387,0.516282709890928,3.99640156895775,6.43E-05,0.002711809631154
"Gene3528",23.0065456451965,-3.03492238226539,1.03016842555221,-2.94604484760688,0.003218657290712,0.030248740368351
"Gene3530",44.8086576554295,1.46828657796405,0.548913243349306,2.67489734626368,0.007475213514993,0.049253250838209
"Gene3537",8.91763914934649,2.17689654558107,0.711031382375828,3.06160402977886,0.002201544755457,0.02352199484801
"Gene3546",27.8554517471444,3.11129725925738,0.771166705439531,4.03453265981456,5.47E-05,0.002570005828894
"Gene3555",12.2122632927395,1.89294669473849,0.645820494778116,2.9310725039608,0.003377939325873,0.031105713213612
"Gene3561",28.1377404650599,-1.78236630714722,0.532218939836973,-3.34893438345728,0.000811230054192,0.012775701055758
"Gene3562",62.9319481364876,1.46360898396055,0.506155686200846,2.8916181796677,0.003832634176191,0.033414437801699
